File,Sent_ID,Sentence,Length,Category,Average Dependency,sub ID,subject,sub_subset_words,sub_subset_length,sub_subset_char_length,sub_direction,obl ID,obl,obl_subset_words,obl_subset_length,obl_subset_char_length,obl_direction 
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6563_BP.conllu,1112,अरे दूसरा डिपार्टमेंट में एड रहता ।,7,obl_sv,2.2,5,एड,['एड'],1,2,No Direction,3,डिपार्टमेंट,"['दूसरा', 'डिपार्टमेंट में']",2,19,Both
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6563_BP.conllu,1131,तो यहाँ पढ़ता वो ।,5,obl_vs,1.3333333333333333,4,वो,['वो'],1,2,No Direction,2,यहाँ,['यहाँ'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6563_BP.conllu,1160,अब तो नहीं होगा मेरे से ।,7,obl_vs,1.4,5,मेरे,['मेरे से'],1,6,LR,1,अब,"['अब', 'तो']",2,4,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6563_BP.conllu,1162,[incomprehensible] तुम्हारा भी अब फ़िक्स हो ही गया ।,9,s_obl_v,1.7142857142857142,2,तुम्हारा,"['तुम्हारा', '[incomprehensible]', 'भी']",3,28,Both,4,अब,['अब'],1,2,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6563_BP.conllu,1174,मैं अभी चालू करता हूँ यार ।,7,s_obl_v,1.8,1,मैं,['मैं'],1,3,No Direction,2,अभी,['अभी'],1,3,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6563_BP.conllu,1206,हम लोग सोचता था इंडिया में भेंचोद ये तेल वेल मारने से हो जाता है काम ।,17,obl_vs,2.7333333333333334,16,काम,['काम'],1,3,No Direction,5,इंडिया,['इंडिया में'],1,9,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6563_BP.conllu,1207,यहाँ वही चीज़ और ज़्यादा होता है ।,8,obl_sv,2.0,3,चीज़,"['चीज़', 'वही']",2,6,RL,1,यहाँ,['यहाँ'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6563_BP.conllu,1240,बाद में सब ठीक हो जाएगा ।,7,obl_sv,1.8,3,सब,['सब'],1,2,No Direction,1,बाद,['बाद में'],1,6,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6563_BP.conllu,1253,सोच हम लोग घिस रहे हैं यहाँ पे ।,9,sv_obl,1.7142857142857142,3,लोग,"['लोग', 'हम']",2,5,RL,7,यहाँ,['यहाँ पे'],1,6,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6563_BP.conllu,1255,बट अपन का हाँ बाद में अच्छा रहेगा ।,9,s_obl_v,3.2857142857142856,2,अपन,['अपन का'],1,5,LR,5,बाद,['बाद में'],1,6,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,7,हम जी फ़्लोरेंट से बोल रहे हैं ।,8,s_obl_v,2.1666666666666665,1,हम,['हम'],1,2,No Direction,3,फ़्लोरेंट,['फ़्लोरेंट से'],1,10,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,19,कल अपनी गाड़ी फसी हुई थी ।,7,obl_sv,1.6,3,गाड़ी,"['गाड़ी', 'अपनी']",2,8,RL,1,कल,['कल'],1,2,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,28,वो साइड में अटक गई ।,6,s_obl_v,1.75,1,वो,['वो'],1,2,No Direction,2,साइड,['साइड में'],1,7,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,59,कल शालू का फ़ोन आया था ।,7,obl_sv,1.8,4,फ़ोन,"['फ़ोन', 'शालू का']",2,9,RL,1,कल,['कल'],1,2,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,75,फ़ॉल से पहले शायद कुछ नहीं होने लगा ।,9,obl_sv,2.2857142857142856,5,कुछ,['कुछ'],1,3,No Direction,1,फ़ॉल,"['फ़ॉल से', 'फ़ॉल पहले']",2,12,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,77,तो क्या बन रहा है प्रोग्रैम ।,7,obl_vs,1.8,6,प्रोग्रैम,['प्रोग्रैम'],1,9,No Direction,2,क्या,['क्या'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,83,बता रही थी जब मैं तेरे को ।,8,v_obl_s,2.6666666666666665,5,मैं,['मैं'],1,3,No Direction,4,जब,['जब'],1,2,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,95,मम्मी पूछ रही थी वेट लॉस का कैसा चल रहा है ।,12,s_obl_v,2.0,6,लॉस,"['वेट', 'लॉस का']",2,8,Both,8,कैसा,['कैसा'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,146,फ़िर उस के बाद मैं ने नहीं देखा ।,9,obl_sv,3.0,5,मैं,['मैं ने'],1,5,LR,2,उस,"['उस के', 'उस बाद']",2,9,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,150,पर मुझे मालूम भी नहीं था वो रहते किधर है ।,11,sv_obl,2.0,7,वो,['वो'],1,2,No Direction,9,किधर,['किधर'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,153,सिक्स्टीन्थ को मम्मी कह रही थीं वो आ रही है ।,11,obl_sv,1.7777777777777777,3,मम्मी,['मम्मी'],1,5,No Direction,1,सिक्स्टीन्थ,['सिक्स्टीन्थ को'],1,13,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,171,जब उस का हुआ होगा तो उस ने अप्लाइ किया होगा ।,12,obl_sv,2.3,2,उस,['उस का'],1,4,LR,1,जब,['जब'],1,2,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,174,तो अलका के तायाजी ऐंड ऑल फ़्लोरिडा में रहते हैं ।,11,s_obl_v,2.5555555555555554,4,तायाजी,"['तायाजी', 'अलका के', 'ऑल', 'ऐंड']",4,17,Both,7,फ़्लोरिडा,['फ़्लोरिडा में'],1,12,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,191,तो कल परसों फ़ोन आया था तो किसी दवाई बारे में पूछने लिए ।,16,obl_sv,2.642857142857143,4,फ़ोन,['फ़ोन'],1,3,No Direction,3,परसों,"['परसों', 'कल']",2,7,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,227,वो लोगों के घर जाती है ।,7,s_obl_v,1.8,1,वो,['वो'],1,2,No Direction,4,घर,"['घर', 'लोगों के']",2,9,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,251,नहीं वो ट्वेंटी एट्थ को जा रही है ।,9,s_obl_v,2.2857142857142856,2,वो,['वो'],1,2,No Direction,4,एट्थ,"['ट्वेंटी', 'एट्थ को']",2,13,Both
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,259,कुछ यूस्फ़ुल वहाँ से निकलता ।,6,s_obl_v,1.75,2,यूस्फ़ुल,"['यूस्फ़ुल', 'कुछ']",2,11,RL,3,वहाँ,['वहाँ से'],1,6,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,291,जाना है कोर्टहाउस मेरे को मैप वैप देखने ।,9,v_obl_s,2.4285714285714284,4,मेरे,['मेरे को'],1,6,LR,3,कोर्टहाउस,['कोर्टहाउस'],1,9,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,313,अच्छा तो वहीं से आइडियाज़ आते है ।,8,obl_sv,2.5,5,आइडियाज़,['आइडियाज़'],1,7,No Direction,3,वहीं,['वहीं से'],1,6,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,318,[incomprehensible] का स्टॉक्स ऐंड बोंड्स का कैसा चल रहा है ।,11,s_obl_v,2.0,3,स्टॉक्स,"['[incomprehensible] का', 'बोंड्स', 'ऐंड', 'स्टॉक्स का']",4,38,LR,7,कैसा,['कैसा'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,334,एक बारी उस के पेरेंट्स आए थे ।,8,obl_sv,1.6666666666666667,5,पेरेंट्स,"['पेरेंट्स', 'उस के']",2,12,RL,2,बारी,"['बारी', 'एक']",2,6,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,349,संजय तो बिलकुल बैकअप के लिए कर रहा है जो बेकार सी है ।,14,s_obl_v,2.3333333333333335,1,संजय,"['संजय', 'तो']",2,6,LR,4,बैकअप,"['बैकअप के', 'बैकअप लिए']",2,15,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,378,हम लोग शायद फ़िर जैन्यूएरी एंड में जाएँ ।,9,s_obl_v,2.857142857142857,2,लोग,"['लोग', 'हम']",2,5,RL,6,एंड,"['जैन्यूएरी', 'एंड में']",2,15,Both
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,433,लास्ट टाइम मैं ने तुझे बताया ना कि भाभी ने पूछा कि कब आ रही है ।,17,obl_sv,2.066666666666667,3,मैं,['मैं ने'],1,5,LR,2,टाइम,"['टाइम', 'लास्ट']",2,9,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,453,मैं ने ऐसे ही संजय को कहा तो कह रहा था कि हाँ वो तो मैं ने ही उन को कहा था वीज़ा ले लो ।,26,s_obl_v,3.4166666666666665,1,मैं,['मैं ने'],1,5,LR,3,ऐसे,"['ऐसे', 'ही']",2,5,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,456,रिन्यू में जितना भी पैसा लगता है ।,8,obl_sv,1.8333333333333333,5,पैसा,"['पैसा', 'जितना', 'भी']",3,11,RL,1,रिन्यू,['रिन्यू में'],1,9,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,467,इतने खर्चे में इतने सारे लोगों को रहना ।,9,obl_sv,2.0,6,लोगों,"['इतने', 'सारे', 'लोगों को']",3,15,RL,2,खर्चे,"['इतने', 'खर्चे में']",2,12,Both
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,489,कि मम्मी को बोलूँ आप आ जाओ डेढ़ महीने के लिए ।,13,sv_obl,1.7272727272727273,5,आप,['आप'],1,2,No Direction,10,महीने,"['डेढ़', '1', 'महीने के', 'महीने लिए']",4,19,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,501,आप अपने आप संभाल लीजिएगा ।,6,s_obl_v,1.5,1,आप,['आप'],1,2,No Direction,3,आप,"['आप', 'अपने']",2,6,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,527,यहाँ पे जो भी कुछ होता है किसी को पता नहीं होता है ना ।,15,obl_sv,2.1538461538461537,5,कुछ,"['कुछ', 'जो', 'भी']",3,7,RL,1,यहाँ,['यहाँ पे'],1,6,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,528,तेरे को पता नहीं चला अभी तक ।,8,sv_obl,1.6666666666666667,1,तेरे,['तेरे को'],1,6,LR,6,अभी,['अभी तक'],1,5,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,542,वो आई है सेलम से फ्रेंड मेरी साड़ियाँ ले के ।,11,v_obl_s,2.111111111111111,6,फ्रेंड,"['फ्रेंड', 'मेरी']",2,10,LR,4,सेलम,['सेलम से'],1,6,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,610,अभी तो रख ली मैं ने ।,7,obl_vs,1.4,5,मैं,['मैं ने'],1,5,LR,1,अभी,"['अभी', 'तो']",2,5,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,614,ग्रीन और मरून के जैसे ग्रीन आते है इन के ।,11,sv_obl,2.2222222222222223,6,ग्रीन,"['मरून', 'और', 'ग्रीन के', 'ग्रीन जैसे']",4,22,RL,9,इन,['इन के'],1,4,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,635,बट मैं सोच रही थी वो एव्री 2 इयर्स जाती है ।,12,s_obl_v,2.2,6,वो,['वो'],1,2,No Direction,9,इयर्स,"['इयर्स', 'एव्री', '2']",3,11,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,646,वेल कभी मम्मी या कभी देखेंगे ।,7,obl_sv,3.0,3,मम्मी,"['मम्मी', 'कभी', 'या']",3,10,LR,2,कभी,['कभी'],1,3,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\hi_6572_BP.conllu,716,बच्चा हुआ है क्या ।,5,sv_obl,1.3333333333333333,1,बच्चा,['बच्चा'],1,5,No Direction,4,क्या,['क्या'],1,4,No Direction
