File,Sent_ID,Sentence,Length,Category,dep_Length,Dependency Length 
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,366,हमे तो बड़ी क्यूट सी लगी ।,7,nmod,1,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,377,और चक्कर ये है कि मोटापे का कारण क्या है वो अगर हो तो भी प्रॉबलम है ना ।,19,nmod,2,2.3529411764705883
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,378,भई देखो ना अब उस की भी तो फ़ैमिली अच्छी नहीं है ना ।,15,nmod,4,2.8461538461538463
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,385,उन की 30 साल पुरानी डायबीटीज़ है ।,8,nmod,2,1.6666666666666667
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,387,तो वो डायबीटीज़ के चक्कर में ही उन की आँख में भी प्रॉबलम है ।,15,nmod,2,3.6153846153846154
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,387,तो वो डायबीटीज़ के चक्कर में ही उन की आँख में भी प्रॉबलम है ।,15,nmod,2,3.6153846153846154
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,394,हाँ तो उस का वो 2 3 बार फोटोकोएगुलेशन करा चुके हैं ।,13,nmod,2,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,404,और फिर उस चक्कर में उन के हार्ट पे भी असर पड़ा ।,13,nmod,2,3.8181818181818183
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,416,रन्नो दीदी से बड़ा है बबलू भईया ।,8,nmod,5,1.6666666666666667
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,424,बूआ की शादी 66 में हुई थी ।,8,nmod,2,1.6666666666666667
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,427,तुम्हारी मम्मी की तो 67 में हुई थी ।,9,nmod,1,1.8571428571428572
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,463,तुम्हारी तो 68 की है ।,6,nmod,2,1.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,471,क्वीन दीदी की शादी कब हुई है ।,8,nmod,3,1.3333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,516,नहीं मम्मी हमें बता रही थी कि रुची की शादी की बात चलाई उन लोगों ने ।,17,nmod,2,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,516,नहीं मम्मी हमें बता रही थी कि रुची की शादी की बात चलाई उन लोगों ने ।,17,nmod,4,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,567,क्योंकि जब मैं थी भोपल में तब जगदीश भईया ने पापा को फ़ोन किया था कि 1 कोई लड़का ।,20,nmod,2,2.4444444444444446
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,576,अपना कायस्त भाई है ।,5,nmod,1,1.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,581,तो वो लड़के के पापा ने कहा के हमें प्रोफ़ेशनल लड़की चाहिए ।,13,nmod,2,2.5454545454545454
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,612,तुम भी काकू की शादी में मिली होगी ।,9,nmod,2,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,635,तो हो सकता है उस को बड़ी गैदरिंग्ज़ में वो आराम नहीं महसूस करती ।,15,nmod,1,3.3846153846153846
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,676,पर दोनों का दिल बहुत बड़ा है ।,8,nmod,2,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,696,पता है हमारी शादी में भाभी ने पूछा हमारी सास से कि कितने बच्चे हैं आप के ।,18,nmod,1,2.125
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,703,अगर अच्छा हो तो मैं रुची की बात करू ।,10,nmod,2,2.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,727,वो रन्नो दीदी की डिमांड थी ।,7,nmod,1,1.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,757,तो वो तो नहीं हमारी लड़की को तो उलटी आती है बस में ।,14,nmod,1,3.0833333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,798,उन के इंतहान चल रहे थे ।,7,nmod,2,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,806,और विक्की एमबीए के एग्ज़ैम्ज़ दे रहा है और सेकंड ईयर कॉलेज में है ।,15,nmod,2,2.3846153846153846
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,894,अरहर की दाल पतली कर के फ़िर उस में रोटी बेल के डालते हैं ।,15,nmod,2,2.6153846153846154
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,905,डंठल की सब्जी उस को बहुत अच्छी लगती है ।,10,nmod,2,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,924,मम्मी बनाती है मक्की के स्टफ़्ड पराठे ।,8,nmod,2,1.8333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,935,फ़िर जीजी के यहाँ एक बारी उस ने मूंग के चीले खाए थे ।,14,nmod,2,3.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,935,फ़िर जीजी के यहाँ एक बारी उस ने मूंग के चीले खाए थे ।,14,nmod,2,3.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,939,वो मेरे बच्चे देसी खाना तो ख़ूब प्रेम से खाते है ।,12,nmod,1,2.9
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,951,हमारा रूल बहुत सिम्पल था ।,6,nmod,1,1.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,966,वो अपने माँ बाप के ऊपर गए हैं ।,9,nmod,1,2.2857142857142856
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,969,नहीं आप अपनी बात मत कीजिए ।,7,nmod,1,2.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,983,तुम्हारी बात हुई थी ।,5,nmod,1,1.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,1015,हमारी वैन ने छोड़ दी थी उन के पास ।,11,nmod,1,1.7777777777777777
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,1019,फ़िर वो अपने रस्ते चला गया ।,7,nmod,1,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,1020,हम अपनी गाड़ी ले के घर आए ।,8,nmod,1,2.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,1026,अपनी लॉन्ड्री वॉन्ड्री चालू की ।,6,nmod,1,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,1114,अपने 100 रुपए अपने पास रखो ।,7,nmod,1,1.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,1174,तुम अपने पढ़ाई स्टार्ट करने के पहले ।,8,nmod,1,1.8333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,1176,क्योंकि फिर एक बारी पढ़ाई वढ़ाई का चक्कर चल जाए ना फिर हार्ड हो जाता है ।,17,nmod,3,2.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,1199,आज सुबह ऐक्चूअली हम थोड़ी देर के लिए एक घंटे के लिए सुबह सुबह निकल गए ।,17,nmod,1,4.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,1201,मतलब हाँ थोड़ी सुबह ही निकल गए थे क्लब ।,10,nmod,1,2.375
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6556_BP.conllu,1,ओके सोनी अभी तुम्हारा कॉल मिला ।,7,nmod,1,2.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6556_BP.conllu,25,ह्म भइया जी अपना न्यूज़ दिए हैं ।,8,nmod,1,2.1666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6556_BP.conllu,27,जो जो फ़ोटो भेजे हैं उस का डिस्क्रिप्शन कसेट में भेजे हैं ।,13,nmod,7,1.5454545454545454
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6556_BP.conllu,47,माँ की तबियत ठीक है बिलकुल ।,7,nmod,2,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6556_BP.conllu,51,और मेरी पैकिंग चल रही है ।,7,nmod,1,1.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6556_BP.conllu,92,1 तो पीला वाला सूटकेस अपने साथ लाइएगा ।,9,nmod,2,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6556_BP.conllu,93,और अपना सारा जितना भी यूजीज़ है वो सब लाएगा ।,11,nmod,1,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6556_BP.conllu,108,सर्फ़ का डब्बा को अच्छा सा सील कर के उस को पैक कर दीजिए ।,15,nmod,2,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6556_BP.conllu,186,तो तुम अगले वीकेंड का खयाल रखो ।,8,nmod,3,2.6666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6556_BP.conllu,221,वो लोग अपना ऑफिस से भइया जी को फ़ैक्स कर देगा ।,12,nmod,1,2.6
